t,x,y,yaw,yaw_rate,vx,vy,z_s,vz_s,pitch,roll,steer,z_u_FL,z_u_FR,z_u_RL,z_u_RR,Fz_FL,Fz_FR,Fz_RL,Fz_RR,Fx_FL,Fx_FR,Fx_RL,Fx_RR,Fy_FL,Fy_FR,Fy_RL,Fy_RR,kappa_FL,kappa_FR,kappa_RL,kappa_RR,alpha_FL,alpha_FR,alpha_RL,alpha_RR,alpha_dyn_FL,alpha_dyn_FR,alpha_dyn_RL,alpha_dyn_RR,w_FL,w_FR,w_RL,w_RR,airborne
4.26,61.144836854888695,9.054854450133488,0.1982225026764331,-1.2256585877083625e-07,14.259071155667545,-1.55255493942859e-06,0.3815731439794373,-0.00016266342816490982,-0.0007312333692947049,2.882178746951809e-07,0.0,0.31423286385003313,0.31423285900244,0.3158993090109734,0.31589930451147297,3468.7699529927154,3468.771019463198,3102.152017585854,3102.1530074759507,0.9252494405017492,0.9252462371840858,73.65402095386634,73.65401257605471,0.009037362645005792,0.009037365250530276,0.007839532871897866,0.00783953509794461,1.5850129414510398e-05,1.5850070287989932e-05,0.0013923913023644009,0.0013923907494425003,-1.1919668117628914e-07,-1.1919668279511274e-07,-9.727779640378187e-08,-9.727779770819933e-08,-2.4562144606010223e-07,-2.456214509892769e-07,-2.3507808945869432e-07,-2.3507808963861135e-07,43.20999169884623,43.209991109451636,43.2694710850272,43.26947048092683,False
4.27,61.284630442231595,9.082933398286244,0.19822250146554937,-1.1940032660560512e-07,14.258063628843109,-1.2957185695653425e-06,0.3815715568644896,-0.00015451671928719518,-0.0007315497414646842,2.5778448607628473e-07,0.0,0.3142326323463001,0.3142326318777892,0.31589915055739276,0.31589915008499425,3468.820883813979,3468.820986886376,3102.186877373596,3102.186981301268,0.9251875752664815,0.9251824394240113,73.65389990509618,73.65389051773478,0.007978262058425967,0.007978262432319284,0.006801274706172202,0.006801274933538801,1.584886659769929e-05,1.584877820760594e-05,0.0013923751214131573,0.0013923749024606614,-1.0092527214292702e-07,-1.0092527347829817e-07,-7.957098178058861e-08,-7.957098282008811e-08,-2.168339634198332e-07,-2.1683396796028735e-07,-2.039426003526818e-07,-2.0394260110704982e-07,43.20693847672502,43.20693790122266,43.266413015701104,43.266412441017174,False
4.28,61.42441415150123,9.11101036461415,0.198222500292125,-1.1512370950011909e-07,14.257056172858388,-1.0697170309637776e-06,0.38157005803243077,-0.0001450534060450498,-0.0007318096097571753,2.2936802150503338e-07,0.0,0.3142324288858007,0.3142324319940141,0.3158990411218496,0.3158990439384638,3468.8656451238453,3468.8649613168955,3102.2109531930964,3102.210333537968,0.9251219960739819,0.9251153748949186,73.65377946697137,73.65376941563873,0.0070094972947427805,0.007009496241475716,0.005866197813124071,0.005866196810204769,1.5847564783839524e-05,1.5847454086949695e-05,0.0013923632496381346,0.001392363306469309,-8.472053837861907e-08,-8.472053945950712e-08,-6.412964964819175e-08,-6.412965045601879e-08,-1.905026380298865e-07,-1.905026421680085e-07,-1.7590223126996706e-07,-1.7590223237819598e-07,43.203885464936015,43.20388490894645,43.26335534497886,43.263354802455225,False
4.29,61.564187983467114,9.13908534897742,0.19822249916585388,-1.1001210322216541e-07,14.256048791388277,-8.718339941982585e-07,0.3815686592735228,-0.0001345464691677029,-0.0007320150745808268,2.0299856115388887e-07,0.0,0.3142322536178036,0.31423225959060164,0.3158989767320853,0.3158989821827409,3468.904204083211,3468.9028900676435,3102.225118941242,3102.2239197970116,0.9250528958883225,0.9250451716643704,73.65366014645632,73.65364971715937,0.006127355798103594,0.0061273539104325985,0.005027649979019189,0.005027648297605556,1.5846227404277822e-05,1.5846100324619255e-05,0.0013923553481691472,0.0013923556287672029,-7.04156198280876e-08,-7.041562068664116e-08,-5.073759644618415e-08,-5.0737597056979597e-08,-1.6652636765128374e-07,-1.6652637138354307e-07,-1.5075715031776004e-07,-1.507571516152774e-07,43.200832675425005,43.20083214320218,43.2602980699868,43.260297561327356,False
4.3,61.70395193892841,9.167158351270535,0.19822249809387937,-1.0430034224312802e-07,14.255041487913688,-6.994783961323725e-07,0.38156736971758703,-0.00012325462211436276,-0.000732168939541405,1.7867316575839766e-07,0.0,0.3142321062824787,0.3142321144929924,0.3158989532046482,0.31589896071291307,3468.936617854685,3468.9348115416806,3102.230294977394,3102.2286431591283,0.924980494377883,0.9249719914604275,73.65354237171326,73.65353179843578,0.005327633603136948,0.005327631305426111,0.0042789081450885155,0.004278906168756781,1.5844857988658452e-05,1.5844719532412106e-05,0.0013923510582281157,0.001392351516483465,-5.784892332700062e-08,-5.7848923995759594e-08,-3.919125253963319e-08,-3.919125298696624e-08,-1.4479071703111175e-07,-1.447907203634866e-07,-1.2830547988557668e-07,-1.283054812530919e-07,43.197780119455345,43.19777961408912,43.25724118630912,43.25724071236175,False
4.31,61.84370601871218,9.195229371420176,0.19822249708118345,-9.818658319346792e-08,14.254034265692843,-5.501965240703422e-07,0.38156619598770786,-0.00011142018294808158,-0.0007322745766830168,1.5636136267943935e-07,0.0,0.3142319862525907,0.31423199615385433,0.3158989662316072,0.31589897529462363,3468.963024430052,3468.9608461520506,3102.2274290464234,3102.225435182805,0.9249050322227677,0.9248960235607201,73.65342649568689,73.65341596719925,0.004605785346333188,0.004605782931508854,0.003613283996244691,0.003613281980440511,1.5843460104170435e-05,1.5843314467019147e-05,0.0013923500087772418,0.0013923506041786315,-4.686535810251954e-08,-4.686535861258202e-08,-2.9300100359685516e-08,-2.9300100674538674e-08,-1.251719963352278e-07,-1.251719992818542e-07,-1.0834645228892798e-07,-1.0834645364308728e-07,43.19472780752935,43.194727331125776,43.2541846882423,43.254184249159074,False
4.32,61.98345022367146,9.223298409383128,0.19822249613093218,-9.183653031224183e-08,14.253027127738763,-4.216799361015164e-07,0.3815651423729112,-9.926740377333459e-05,-0.0007323357982280475,1.3601013662049084e-07,0.0,0.31423189257661416,0.3142319036959054,0.315899011459055,0.3158990216423089,3468.9836331448887,3468.9811869008104,3102.2174790078984,3102.215238692051,0.9248267657191959,0.9248174788406784,73.6533128001678,73.65330246631378,0.003957050827475228,0.003957048487954332,0.003024209241053681,0.0030242073457347465,1.5842037301118488e-05,1.584188796579529e-05,0.0013923518234573442,0.0013923525207503713,-3.731724952194005e-08,-3.7317249901845104e-08,-2.088683449598148e-08,-2.08868347059265e-08,-1.0754070091634628e-07,-1.0754070349781538e-07,-9.068295635022907e-08,-9.06829576356534e-08,43.19167574932783,43.19167530316874,43.25112856903663,43.25112816441261,False
4.33,62.12318455468307,9.25136546514409,0.1982224952447806,-8.538731229761734e-08,14.252020076802632,-3.117698905894204e-07,0.3815642110153638,-8.700123242070986e-05,-0.0007323567362416403,1.1754843513030217e-07,0.0,0.3142318240225055,0.31423183595551274,0.31589908455718263,0.31589909548911577,3468.9987150487955,3468.9960897872006,3102.201397419825,3102.198992394535,0.9247459618079122,0.9247365843119828,73.6532015005792,73.6531914776895,0.003376560780269551,0.0033765586333672714,0.0025053032218461144,0.0025053015376040734,1.5840593066316916e-05,1.5840442891594564e-05,0.0013923561268026935,0.0013923568956186296,-2.9064978940086225e-08,-2.9064979215220073e-08,-1.3787309939957384e-08,-1.3787310068818253e-08,-9.176438501487675e-08,-9.176438725646024e-08,-7.512355455043195e-08,-7.512355573306324e-08,43.18862395366693,43.18862353835061,43.248072821123394,43.248072450115835,False
4.34,62.26290901264536,9.279430538713466,0.19822249442314044,-7.895102161661446e-08,14.251013115362623,-2.1845887949400314e-07,0.3815634021079139,-7.480647769009417e-05,-0.0007323417313381711,1.0089120248157692e-07,0.0,0.31423177912143135,0.31423179152635594,0.31589918128185573,0.31589919264842176,3469.0085932851057,3469.005864201696,3102.180117991742,3102.177617347217,0.9246628933446472,0.924653577926285,73.65309275092174,73.65308312698933,0.0028594242974084956,0.0028594224058249894,0.00205042524094514,0.0020504238095310464,1.5839130780571284e-05,1.5838982082187417e-05,0.0013923625497164458,0.001392363364191998,-2.1977392170494277e-08,-2.197739236286778e-08,-7.850319056091203e-09,-7.850319123937153e-09,-7.771003614099874e-08,-7.771003807097783e-08,-6.148404264535758e-08,-6.148404370699973e-08,43.18557242847093,43.1855720440355,43.245017436325796,43.245017097756154,False
4.35,62.40262359847581,9.307493630125194,0.19822249366541406,-7.261793123355532e-08,14.250006245617758,-1.3988978859885228e-07,0.38156271409809017,-6.284734685777153e-05,-0.0007322952312569591,8.594295883849607e-08,0.0,0.3142317562108161,0.3142317688025073,0.3158992975277626,0.3158993090670155,3469.013633620458,3469.0108634483963,3102.154543892236,3102.152005256589,0.9245778348348355,0.9245687038159679,73.65298664911771,73.65297748808187,0.0024008001477947667,0.0024007985358183853,0.0016537137518478182,0.0016537125819863485,1.5837653683491486e-05,1.5837508306631413e-05,0.0013923707342175737,0.0013923715726010372,-1.5932014432270593e-08,-1.5932014560549895e-08,-2.9372324857789854e-09,-2.937232509129247e-09,-6.524601120694594e-08,-6.524601285514152e-08,-4.958861639958375e-08,-4.958861733350346e-08,43.18252118075981,43.182520826790814,43.24196240605281,43.241962098493,False
4.36,62.542328313108605,9.3355547394346,0.1982224929701981,-6.645940491190827e-08,14.248999469486371,-7.435314213830702e-08,0.381562143895003,-5.126732226151929e-05,-0.000732221699865115,7.260094473927032e-08,0.0,0.31423175347614657,0.31423176602035086,0.31589942937332016,0.31589944087011185,3469.0142352477583,3469.011475522815,3102.125537869568,3102.123008575397,0.9244910585961793,0.9244822080018744,73.65288324250577,73.65287458824572,0.0019959540256632193,0.001995952691725726,0.0013096143412567793,0.0013096134205686015,1.5836164844518327e-05,1.583602422859933e-05,0.0013923803374711826,0.001392381181732891,-1.0815105144384373e-08,-1.0815105224084664e-08,1.0784655069832228e-09,1.07846551483021e-09,-5.42435900555904e-08,-5.4243591452140084e-08,-3.9270703300428884e-08,-3.9270704107875396e-08,43.1794702166503,43.179469892374065,43.23890772147526,43.23890744332027,False
4.37,62.68202315749215,9.363613866716323,0.19822249233545894,-6.05305182030222e-08,14.247992788608709,-2.0282829952768727e-08,0.3815616870759262,-4.018934255790409e-05,-0.0007321255368990381,6.07578536315356e-08,0.0,0.31423176899103755,0.31423178129883517,0.3158995731176286,0.3158995843984808,3469.0108219717417,3469.0081142562667,3102.0939141217073,3102.091432334224,0.9244028312655524,0.9243943345577516,73.65278253330534,73.65277441308424,0.0016403035816369793,0.0016403025078243958,0.0010128982215094203,0.0010128975252777146,1.5834667138297033e-05,1.583453237604518e-05,0.0013923910351241015,0.001392391870571997,-6.521581872137693e-09,-6.521581915913155e-09,4.311720979172208e-09,4.311721007747847e-09,-4.4578196834716546e-08,-4.45781980091083e-08,-3.037351084506212e-08,-3.037351153256631e-08,43.176419541369,43.17641924573317,43.23585337368371,43.235853123212095,False
4.38,62.821708132586764,9.391671012062318,0.1982224917586839,-5.48724083551849e-08,14.246986204353128,2.3749338542618833e-08,0.38156133808968995,-2.971625363809847e-05,-0.000732011008534051,5.030417745730333e-08,0.0,0.3142318007551405,0.3142318126776254,0.31589972530985,0.3158997362380536,3469.003833869091,3469.0012109224153,3102.060431833004,3102.058027628207,0.9243134108319117,0.924305322188378,73.65268448421479,73.65267691161675,0.001329452907112153,0.0013294520661857184,0.0007586727610366097,0.0007586722584631537,1.583316322714353e-05,1.58330351160899e-05,0.0013924025239816084,0.0013924033388872609,-2.9548390622186693e-09,-2.954839080200005e-09,6.866511143131288e-09,6.866511184387727e-09,-3.613033477272471e-08,-3.613033575307479e-08,-2.275033717801624e-08,-2.275033775533894e-08,43.173369159276014,43.17336889101851,43.2327993538281,43.232799129251745,False
4.39,62.96138323936224,9.419726175579951,0.19822249123700955,-4.951437186837726e-08,14.245979717825511,5.9039957757254735e-08,0.3815610904543617,-1.9931494139115123e-05,-0.0007318821886748674,4.113019205231931e-08,0.0,0.31423184672954524,0.31423185815279603,0.3158998827714551,0.31589989324243967,3468.9937195000507,3468.991206384877,3102.0257902798844,3102.023486663277,0.9242230440895247,0.9242154013417396,73.65258902371758,73.652582001307,0.0010592179752017753,0.001059217335622626,0.000542385403699793,0.0005423850622035796,1.5831655548487637e-05,1.583153463687526e-05,0.001392414524055798,0.0013924153092989401,-2.6483856585162773e-11,-2.6483856730600566e-11,8.836483129396397e-09,8.836483177308253e-09,-2.878627530633926e-08,-2.8786276118888842e-08,-1.626468451252884e-08,-1.6264684991139704e-08,43.170319073897964,43.170318831605684,43.2297456532394,43.229745452744204,False
4.4,63.10104847879567,9.447779357390191,0.19822249076733092,-4.447572754655236e-08,14.244973329881352,8.676097427037066e-08,0.3815609369470434,-1.0899980934195291e-05,-0.0007317429106883143,3.312761036674311e-08,0.0,0.3142319048693958,0.3142319157097705,0.3159000426118397,0.3159000525488426,3468.980928732931,3468.978543850495,3101.9906253952736,3101.988439254626,0.9241319644166661,0.9241247916302077,73.6524960513783,73.65248957289889,0.000825644383952222,0.000825643913338874,0.0003598221659150169,0.0003598219539376354,1.5830146305425663e-05,1.5830032932275104e-05,0.0013924267800344687,0.0013924275287651472,2.3439918319894703e-09,2.343991843552579e-09,1.0305614668492068e-08,1.0305614718687005e-08,-2.243853819952695e-08,-2.243853886832571e-08,-1.0790210885615449e-08,-1.0790211277598103e-08,43.16726928796867,43.16726907012698,43.22669226353372,43.226692085312216,False
4.41,63.240703851869235,9.475830557625917,0.19822249034639292,-3.9767464093648516e-08,14.243967041140095,1.0796704652968165e-07,0.3815608697839553,-2.6691608713956663e-06,-0.0007315967291538268,2.6190932239671256e-08,0.0,0.3142319731535105,0.3142319833532882,0.3159002022378512,0.31590021158790815,3468.965906227698,3468.963662276594,3101.955507672739,3101.95345066021,0.9240403900142645,0.924033699892267,73.6524054427733,73.65239949511812,0.0006250186016020799,0.000625018268984708,0.00020710175199757855,0.00020710164069696289,1.5828637462504557e-05,1.582853179495295e-05,0.0013924390622108071,0.00139243976953536,4.229586414404069e-09,4.229586433061504e-09,1.1348883512380102e-08,1.1348883561808287e-08,-1.698619530075382e-08,-1.6986195847496956e-08,-6.21055132940675e-09,-6.21055164669998e-09,43.1642198034764,43.1642196085106,43.2236391766995,43.22363901897671,False
4.42,63.38034935956823,9.50387977643034,0.19822248997086603,-3.5393689736553814e-08,14.24296085200127,1.2360313674828877e-07,0.3815608807893072,4.7298037067120325e-06,-0.000731446891086144,2.0218519676162297e-08,0.0,0.31423204961085704,0.31423205913424196,0.3159003593577924,0.3159003680880623,3468.9490856114535,3468.9469904667726,3101.92094128567,3101.9190206262924,0.9239485226048623,0.9239423184005738,73.65231705431519,73.65231161906632,0.0004538737782103612,0.00045387355538407053,8.066619346840174e-05,8.066615760847495e-05,1.582713074661591e-05,1.5827032809165056e-05,0.0013924511669280244,0.0013924518296162462,5.696196861606422e-09,5.6961968839713566e-09,1.2032934678491453e-08,1.2032934725138237e-08,-1.2335026883724589e-08,-1.233502732771071e-08,-2.4190354968929402e-09,-2.419035750791749e-09,43.16117062171621,43.16117044802581,43.22058638516869,43.220586246222034,False
4.43,63.519985002879196,9.53192701395555,0.19822248963740866,-3.1352901270677565e-08,14.241954762662017,1.3451218633614997e-07,0.38156096155177466,1.1280746545964611e-05,-0.0007312963159874234,1.5113426338099254e-08,0.0,0.31423213234379854,0.31423214117329,0.31590051198048874,0.31590052007491687,3468.930884364324,3468.9289418762005,3101.8873642924805,3101.885583518292,0.9238565463486298,0.9238508237162087,73.65223072760456,73.65222578248934,0.0003089910635135441,0.0003089909257364172,-2.2731204132514423e-05,-2.273118585350711e-05,1.5825627648762054e-05,1.582553735179074e-05,0.0013924629165830227,0.0013924635328033583,6.803048195100696e-09,6.8030482187636395e-09,1.2416736725742594e-08,1.2416736768384851e-08,-8.397556117568085e-09,-8.397556475748386e-09,6.816748821484042e-10,6.816746812950706e-10,43.15812174334626,43.15812158933301,43.217533881872704,43.2175337600471,False
4.44,63.659610782788214,9.559972270361166,0.19822248934271763,-2.7639088926830444e-08,14.240948773135587,1.4144275298410766e-07,0.3815611035676987,1.6981135201804602e-05,-0.0007311475840114587,1.078400935187775e-08,0.0,0.31423221954807695,0.3142322276812035,0.3159006584100076,0.315900665866326,3468.911699423074,3468.9099101352303,3101.855149798335,3101.8535094082877,0.9237646272547037,0.9237593757397883,73.65214629357095,73.65214181353447,0.00018739725655529644,0.00018739718278666588,-0.0001060399332885236,-0.00010603987828358147,1.582412943143516e-05,1.5824046593860927e-05,0.0013924741592452928,0.001392474728322309,7.603134301708279e-09,7.603134325023231e-09,1.255222005305783e-08,1.2552220091061888e-08,-5.092984093250385e-09,-5.092984380343278e-09,3.1800086279997192e-09,3.1800084709460395e-09,43.15507316844674,43.15507303253723,43.214481660284314,43.21448155400303,False
4.45,63.799226700279384,9.588015545813123,0.19822248908356843,-2.424269296383846e-08,14.23994288327046,1.4505651099115936e-07,0.38156129837040614,2.1840661877221675e-05,-0.0007310029314693632,7.144350530723737e-09,0.0,0.31423230952955544,0.3142323169759671,0.31590079723661724,0.3159008040636724,3468.891903497806,3468.890265287242,3101.8246079442115,3101.82310599208,0.9236729128173389,0.9236681171913875,73.65206357626798,73.65205953447764,8.635950853316687e-05,8.635948136409766e-05,-0.00017192780057400747,-0.00017192772264559635,1.5822637136996867e-05,1.5822561506577307e-05,0.0013924847679396603,0.0013924852901388942,8.143661827100988e-09,8.143661849006299e-09,1.248489180845853e-08,1.2484891841616046e-08,-2.3470449951009245e-09,-2.3470452237504045e-09,5.15595068600293e-09,5.155950564659267e-09,43.152024896580556,43.152024777244094,43.211429714446595,43.21142962221879,False
4.46,63.93883275633346,9.616056840482555,0.1982224888568464,-2.1151426663052218e-08,14.238937092769774,1.45935536840063e-07,0.38156153764530826,2.587981213808141e-05,-0.0007308642528723446,4.114512836633575e-09,0.0,0.31423240071778547,0.3142324074966878,0.31590092732455527,0.3159009335399532,3468.871842087201,3468.8703507286887,3101.795988597844,3101.794621210302,0.9235815319316201,0.9235771733489597,73.65198239616467,73.65197876472934,3.377705676114227e-06,3.377711067550926e-06,-0.0002227974000842385,-0.00022279730983165068,1.5821151598057346e-05,1.5821082868955472e-05,0.0013924946396396487,0.0013924951159748405,8.46649043517041e-09,8.466490455041541e-09,1.2254423310965456e-08,1.2254423339362922e-08,-9.179842887874485e-11,-9.179860983879796e-11,6.681536146525589e-09,6.6815360539398845e-09,43.14897692685456,43.148976822616945,43.20837803899003,43.20837795941528,False
4.47,64.07842895192663,9.644096154544803,0.19822248865957035,-1.835097974949911e-08,14.237931401210709,1.4458931969876533e-07,0.3815618133306711,2.912843394082596e-05,-0.0007307331086912735,1.6206563876034968e-09,0.0,0.3142324916765027,0.314232497814418,0.31590104779716294,0.3159010534252136,3468.8518311694115,3468.8504808280486,3101.769484624157,3101.768246453017,0.9234905951634559,0.9234866521198608,73.65190257328769,73.65189932395843,-6.382492651896466e-05,-6.382489960525602e-05,-0.0002608031360025021,-0.0002608030412849947,1.5819673451227526e-05,1.581961127846552e-05,0.0013925036940267508,0.0013925041260929383,8.608564012616554e-09,8.60856403014729e-09,1.1895207064694965e-08,1.189520708861209e-08,1.734626408563441e-09,1.734626266232241e-09,7.821360545576682e-09,7.821360475869153e-09,43.145929257980605,43.14592916743449,43.20532662913906,43.205326560909775,False
4.48,64.21801528802959,9.672133488178533,0.19822248848890978,-1.5825615198186382e-08,14.236925808063594,1.4146145168856448e-07,0.3815621177041611,3.1624327015248215e-05,-0.0007306107380127473,-4.049633684384853e-10,0.0,0.3142325811111946,0.31423258664002823,0.3159011580199123,0.31590116308985594,3468.832155537187,3468.8309391937923,3101.7452356192953,3101.7441202316963,0.9234001951334287,0.9233966442709681,73.65182392978575,73.65182103440168,-0.00011731253343789328,-0.00011731249345476456,-0.0002878684553250617,-0.00028786836173094786,1.5818203150253737e-05,1.5818147161802197e-05,0.0013925118720535623,0.001392512261880047,8.602328550017926e-09,8.60232856512629e-09,1.1436881406849582e-08,1.1436881426682043e-08,3.1883221286924998e-09,3.1883220174247356e-09,8.63309634501355e-09,8.633096293283425e-09,43.14288188833544,43.14288181014765,43.202275480709204,43.202275422610995,False
4.49,64.35759176560661,9.700168841564938,0.19822248834219663,-1.3558671248162563e-08,14.235920312710498,1.369359657260062e-07,0.38156244345546164,3.341187022690511e-05,-0.0007304980752854192,-2.0240945218595827e-09,0.0,0.31423266787390935,0.3142326728293002,0.3159012575818219,0.3159012621263169,3468.8130677399454,3468.811977553965,3101.723331999182,3101.722332210282,0.9233104071513902,0.9233072240198363,73.65174629233661,73.6517437232294,-0.00015894826054266024,-0.00015894821377778314,-0.00030570301284595054,-0.00030570292413579104,1.581674098103031e-05,1.5816690789403556e-05,0.0013925191343621183,0.0013925194842875424,8.476133434779373e-09,8.476133447534548e-09,1.0904821633280224e-08,1.0904821649482454e-08,4.319919402738895e-09,4.319919316272038e-09,9.168007310391563e-09,9.168007272609704e-09,43.139834816018876,43.13983474893535,43.19922459009604,43.19922454100673,False
4.5,64.497158385615,9.728202214887059,0.1982224882169322,-1.1532979861549106e-08,14.234914914463081,1.3134329967091964e-07,0.3815627837454171,3.454070213517377e-05,-0.0007303957703765195,-3.2926656824306315e-09,0.0,0.3142327509654997,0.3142327553854307,0.31590134627572725,0.3159013503295755,3468.7947875900727,3468.7938152052457,3101.7038193400094,3101.7029274933925,0.9232212900772628,0.9232184495983013,73.65166949400158,73.6516672243166,-0.00019040646794934147,-0.00019040641892329355,-0.00031581954371086876,-0.00031581946221628847,1.581528707824171e-05,1.581524228723113e-05,0.0013925254595908217,0.0013925257721574815,8.254613706364014e-09,8.25461371693074e-09,1.0320597156636465e-08,1.0320597169680625e-08,5.174919022964829e-09,5.174918956158201e-09,9.471454088585693e-09,9.471454061482896e-09,43.13678803890965,43.13678798175816,43.19617395425706,43.196173913144506,False
4.51,64.63671514900436,9.756233608329193,0.19822248811079055,-9.731211408432958e-09,14.233909612579538,1.2496587473270698e-07,0.38156313225230276,3.5064467599426615e-05,-0.0007303042111948768,-4.26102407455187e-09,0.0,0.31423282953551623,0.31423283345916053,0.31590142407782845,0.3159014276769185,3468.777502186432,3468.7766389846865,3101.6867028777438,3101.6859110779383,0.9231328872076625,0.92313036424375,73.65159337590988,73.65159137981036,-0.00021318525119669098,-0.00021318520302309585,-0.00031955026544890243,-0.00031955019241806617,1.5813841440390464e-05,1.581380165379764e-05,0.0013925308426142309,0.0013925311204792538,7.959051593335944e-09,7.959051601933224e-09,9.702394761478273e-09,9.70239477182603e-09,5.794032209371056e-09,5.7940321580393146e-09,9.58338567456732e-09,9.583385655525074e-09,43.1337415547182,43.133741506409486,43.19312357068773,43.193123536606755,False
4.52,64.7762620567165,9.784263022076377,0.19822248802161888,-8.136155583076263e-09,14.232904406280493,1.1804328370794998e-07,0.38156348320593686,3.503964099584391e-05,-0.0007302235481815029,-4.9742196525512435e-09,0.0,0.3142329028799768,0.3142329063467557,0.31590149112690474,0.31590149430734893,3468.7613664051087,3468.7606037137466,3101.6719520809597,3101.671252383239,0.92304522738062,0.9230429970527181,73.6515177885938,73.65151604146381,-0.00022861903726395847,-0.00022861899196383522,-0.00031806267153422247,-0.0003180626074216856,1.5812403946704798e-05,1.5812368772959567e-05,0.001392535292746511,0.0013925355386100178,7.607716167304488e-09,7.607716174175759e-09,9.065408577509786e-09,9.065408585594e-09,6.213522906001881e-09,6.213522866764857e-09,9.538812651828358e-09,9.53881263877634e-09,43.13069536103625,43.13069532056367,43.19007343739262,43.19007340948133,False
4.53,64.91579910968508,9.812290456313962,0.19822248794743466,-6.73094581018624e-09,14.231899294763751,1.1077709086964007e-07,0.38156383141044203,3.452443440871068e-05,-0.0007301537200201999,-5.472321982095535e-09,0.0,0.31423297043724774,0.3142329734860766,0.31590154770353984,0.315901550500983,3468.746503805501,3468.7458330631525,3101.6595052212383,3101.6588897837414,0.9229583260604693,0.9229563641072822,73.65144259291276,73.65144107145298,-0.00023789106735297184,-0.0002378910261210526,-0.00031237461300204943,-0.0003123745577050371,1.5810974372057735e-05,1.5810943429712014e-05,0.0013925388319376245,0.0013925390484838803,7.21618061876187e-09,7.216180624154217e-09,8.42219757086635e-09,8.422197577080236e-09,6.465546961838305e-09,6.465546931987802e-09,9.368259117438059e-09,9.368259108760936e-09,43.12764945538272,43.127649421820806,43.18702355285268,43.18702353032833,False
4.54,65.0553263088354,9.840315911227242,0.19822248788642166,-5.499235728980642e-09,14.230894277217795,1.0333525034864003e-07,0.38156417225654243,3.357779708400607e-05,-0.0007300944799769595,-5.7907584289660795e-09,0.0,0.31423303178228046,0.31423303445097867,0.3159015942096647,0.3159015966587457,3468.7330078983027,3468.732420784697,3101.6492738737734,3101.648735075955,0.9228721866454241,0.9228704696140205,73.65136766089199,73.65136634316649,-0.00024204561504761774,-0.0002420455784720862,-0.00030336859396791195,-0.000303368547013619,1.5809552404265645e-05,1.580952532474333e-05,0.001392541492995344,0.0013925416828463983,6.79761690023911e-09,6.797616904389453e-09,7.783011832692313e-09,7.783011837384145e-09,6.578484096469432e-09,6.57848407385282e-09,9.098191076253553e-09,9.098191070708353e-09,43.12460383524574,43.124603807747874,43.18397391598978,43.18397389814431,False
4.55,65.19484365508475,9.868339387001162,0.19822248783692398,-4.425334103295761e-09,14.229889352833979,9.585615391178396e-08,0.3815645017243291,3.225851048491368e-05,-0.0007300454223366494,-5.96066387608524e-09,0.0,0.3142330866194425,0.31423308894428725,0.3159016311486837,0.31590163328262627,3468.720943722655,3468.7204322568077,3101.641147289591,3101.640677822224,0.9227868016577038,0.92278530705042,73.65129287621485,73.65129174164656,-0.00024199982037649193,-0.00024199978861585544,-0.00029180523211953086,-0.000291805192809535,1.5808137658149933e-05,1.5808114087873905e-05,0.0013925433178515808,0.0013925434835312736,6.363067956501775e-09,6.363067959628346e-09,7.156089018095698e-09,7.156089021567418e-09,6.577259415140937e-09,6.577259398060733e-09,8.751419840542807e-09,8.75141983718716e-09,43.1215584981206,43.121558475915926,43.1809245261291,43.18092451232446,False
4.56,65.33435114934225,9.89636088382012,0.1982224877974389,-3.4943039647119517e-09,14.228884520817395,8.845232208068455e-08,0.38156481637746575,3.062438149189758e-05,-0.0007300060084671908,-6.009233761690064e-09,0.0,0.3142331347741849,0.3142331367895873,0.3159016591064074,0.3159016609567248,3468.710349679324,3468.7099062907955,3101.6349965903787,3101.634589520551,0.9227021539713749,0.9227008604812362,73.6512181343368,73.65121716386253,-0.000238555048379662,-0.00023855502130171665,-0.0002783358558456962,-0.00027833582336392467,1.580672968923174e-05,1.5806709293374676e-05,0.0013925443558920308,0.0013925444998029845,5.921698020910145e-09,5.921698023207844e-09,6.547922451608084e-09,6.547922454116606e-09,6.483651998135664e-09,6.483651985263969e-09,8.347479585451542e-09,8.347479583582497e-09,43.11851344154345,43.11851342393346,43.17787538296015,43.17787537262375,False
4.57,65.47384879250917,9.92438040186774,0.1982224877666088,-2.6920320376844074e-09,14.227879780396394,8.121375480658785e-08,0.3815651133498221,2.8731534644910297e-05,-0.0007299755921038104,-5.960073684231071e-09,0.0,0.31423317618377744,0.3142331779220627,0.31590167873298136,0.31590168032927546,3468.7012395689667,3468.7008571462143,3101.630678744104,3101.6303275594028,0.9226182181753745,0.922617105690342,73.65114334273021,73.65114251866883,-0.00023240770476435637,-0.00023240768205266948,-0.00026351422678719277,-0.00026351420027788554,1.580532800893214e-05,1.5805310471298442e-05,0.0013925446623755118,0.0013925447867789952,5.481021596566891e-09,5.481021598205437e-09,5.963502598738983e-09,5.963502600499199e-09,6.316588738901952e-09,6.316588729208339e-09,7.902978721719405e-09,7.902978720822073e-09,43.115468663121014,43.11546864947555,43.17482648649762,43.174826479117556,False
