wheel_travel,steer_rack_dy,camber,toe,track_change,caster,valid
-0.05,-0.03,0.03895372187159009,-0.11003530203462059,0.005129995823831335,-0.003861416655442739,1
-0.05,0.03,0.029411060366063016,0.1077351192357601,-0.00015569400512760456,0.004316173058984105,1
0.05,0.0,-0.026685911519902506,-0.005244696727446943,-0.00794714108704464,-0.00024568351762112317,1
0.05,-0.015,-0.02361244979839224,-0.055709663913613636,-0.006737947765001362,-0.002527875484318103,1
0.05,0.015,-0.028998784259029495,0.04503620783722871,-0.009332217954307498,0.002174145186740928,1
0.05,-0.03,-0.019737779578933787,-0.10647737031725361,-0.0057079229275991406,-0.004670884331018337,1
0.05,0.03,-0.03057301137144803,0.09522933002798863,-0.01089069063185566,0.004730242102013143,1
-0.06,0.0,0.03941839807167985,-0.0018956695894737185,0.0028538776511674024,-6.99310256685415e-05,1
-0.06,-0.015,0.042233318887918384,-0.05663593777283147,0.004072371611360426,-0.0020189816866497856,1
-0.06,0.015,0.037508795428710995,0.05276550853742744,0.0014331830324073591,0.002010160359434623,1
-0.06,-0.03,0.04599290572617955,-0.11162304275143342,0.005086453415970804,-0.0038363577058133464,1
-0.06,0.03,0.036491378541133955,0.10748592524390384,-0.00018862324394353092,0.004220856536525526,1
0.06000000000000001,0.0,-0.03114328502597381,-0.0070922390895352795,-0.0101442023484688,-0.00034025449248950085,1
0.06000000000000001,-0.015,-0.02802299201195358,-0.05709886793042158,-0.008941389064612615,-0.0026540639175363255,1
0.06000000000000001,0.015,-0.03351641554293233,0.042717241920292,-0.01152009082485983,0.0021116004883671618,1
0.06000000000000001,-0.03,-0.024114408115815677,-0.10741756946360706,-0.00791507902537425,-0.004828167261016474,1
0.06000000000000001,0.03,-0.03516549376433954,0.09242260384080865,-0.013066423741629918,0.004700015987708458,1
0.06999999999999999,0.0,-0.035244749066983785,-0.009229162634395245,-0.01254480682418313,-0.0004536840057456294,1
0.06999999999999999,-0.015,-0.03207334430753859,-0.058766389046214555,-0.011349371300206856,-0.002799478704537926,1
0.06999999999999999,0.015,-0.037682272509080274,0.040097301873237096,-0.01391044510694095,0.002030538547987117,1
0.06999999999999999,-0.03,-0.02812627496829553,-0.10862568017249975,-0.010327664607674425,-0.005005060361792806,1
0.06999999999999999,0.03,-0.039410230712430314,0.08930291209706438,-0.015443510793178405,0.004651580583293648,1
-0.07,0.0,0.04662347372935652,-0.003078714057887303,0.002613454960276651,-0.00011130403119143263,1
-0.07,-0.015,0.049438405028316805,-0.0581360843300513,0.0038272818604532244,-0.0020306040572647907,1
-0.07,0.015,0.04472587887240255,0.051904815271939325,0.0011954783848323602,0.0019382268259239641,1
-0.07,-0.03,0.05321048258365149,-0.11344007852472024,0.0048348157683419934,-0.003819096259625942,1
-0.07,0.03,0.0437327417211482,0.10695707913882474,-0.00042566328489113125,0.004117612890091973,1
-0.08,0.0,0.05399446714438836,-0.004520063905947126,0.002165325851492983,-0.0001601733493957329,1
-0.08,-0.015,0.056813669372524696,-0.059882188337482246,0.0033735065550937193,-0.0020496785139072103,1
-0.08,0.015,0.052104315467809414,0.05077257127575339,0.0007511258637673546,0.0018587145755801346,1
-0.08,-0.03,0.06060232160383533,-0.11549171005446958,0.004373586303514476,-0.003809277354163503,1
-0.08,0.03,0.05113046121452614,0.10614259532032581,-0.0008682081516093731,0.004006666862851368,1
0.08,0.0,-0.038954576857942354,-0.011669877648649579,-0.01514944635135862,-0.00058809429463546,1
0.08,-0.015,-0.03572753005969375,-0.06072696530351648,-0.013962420476733572,-0.002966281706856232,1
0.08,0.015,-0.04146081760903916,0.03716229764460312,-0.016503740643426967,0.001928879306299383,1
0.08,-0.03,-0.03173722289658147,-0.1101168220935525,-0.012946313479193727,-0.005203767225310109,1
0.08,0.03,-0.043271811198157636,0.08585648909630757,-0.0180223820559805,0.004582900100237631,1
