t,x,vx,z_s,vz_s,pitch,pitch_rate,z_u_FL,z_u_FR,z_u_RL,z_u_RR,Fz_FL,Fz_FR,Fz_RL,Fz_RR,ground_FL,ground_RL,airborne
2.64,40.18442496983494,15.186182055647999,0.24236255587915054,-0.12511905051936698,-0.0739008085680368,-1.006839477691185,0.3215842511489733,0.3215842511489733,0.24730546859468108,0.24730546859468108,1851.4647472258728,1851.4647472258728,18192.796909170163,18192.796909170163,0.0,0.0,False
2.65,40.336283912078194,15.185690292064834,0.24216990645593298,0.08112241788257347,-0.08274150281498188,-0.7654546770767632,0.32237890391063784,0.32237890391063784,0.25656532475319743,0.25656532475319743,1676.6411396596793,1676.6411396596793,16155.628554296569,16155.628554296569,0.0,0.0,False
2.66,40.488140482708694,15.185709263862043,0.24387527617571475,0.2544371922472863,-0.08929606985628044,-0.5499235014009114,0.3229306638977005,0.3229306638977005,0.26625176430519343,0.26625176430519343,1555.2539425058987,1555.2539425058987,14024.61185285745,14024.61185285745,0.0,0.0,False
2.67,40.6399997679774,15.186228269773531,0.2471487976798858,0.39485124694979423,-0.09383127079222021,-0.36172261721337723,0.3232845920300197,0.3232845920300197,0.27554724454457513,0.27554724454457513,1477.3897533956715,1477.3897533956715,11979.606200193475,11979.606200193475,0.0,0.0,False
2.68,40.791866569231594,15.187202951290416,0.2516673064910125,0.5038228566654919,-0.096621558449952,-0.2007728453831218,0.3234787985757493,0.3234787985757493,0.2838671685067611,0.2838671685067611,1434.6643133351588,1434.6643133351588,10149.222928512565,10149.222928512565,0.0,0.0,False
2.69,40.943745131999634,15.188568924390196,0.2571305283965323,0.5844109615677217,-0.09793170723018506,-0.06527856764140937,0.3235420505458972,0.3235420505458972,0.29092493838217287,0.29092493838217287,1420.7488799026225,1420.7488799026225,8596.513555921973,8596.513555921973,0.0,0.0,False
2.7,41.09563901461619,15.19025507497663,0.2632744967398807,0.6407012088832327,-0.09800222938225486,0.04770070081090288,0.32349462197665957,0.32349462197665957,0.2966748832361992,0.2966748832361992,1431.1831651348982,1431.1831651348982,7331.525688036173,7331.525688036173,0.0,0.0,False
2.71,41.247551071889724,15.192193022690885,0.2698783588125612,0.6771265907860192,-0.09704137381694025,0.14157299468807266,0.323350459904416,0.323350459904416,0.3012231763976607,0.3012231763976607,1462.8988210284788,1462.8988210284788,6330.901192514645,6330.901192514645,0.0,0.0,False
2.72,41.39948351200753,15.194322393415085,0.2767650617713653,0.6979451352423459,-0.09522324614868659,0.21968921975953928,0.323119591595833,0.323119591595833,0.30474871068194037,0.30474871068194037,1513.6898489167484,1513.6898489167484,5555.283649973122,5555.283649973122,0.0,0.0,False
2.73,41.55143798883482,15.196592822367466,0.2837978945004449,0.7069328599139258,-0.09269011655415516,0.28503006856895247,0.3228101835146881,0.3228101835146881,0.30744770917457054,0.30744770917457054,1581.7596267686217,1581.7596267686217,4961.503981594485,4961.503981594485,0.0,0.0,False
2.74,41.70341570290008,15.198963879182186,0.29087491473106436,0.7072587207182214,-0.08955691133660529,0.34007360600518705,0.32242999807016165,0.32242999807016165,0.3095017671155062,0.3095017671155062,1665.4004245644405,1665.4004245644405,4509.6112345886395,4509.6112345886395,0.0,0.0,False
2.75,41.85541749556827,15.201403922966028,0.2979227863428138,0.7014814795151586,-0.08591636622733566,0.38678534371780493,0.32198722421426834,0.32198722421426834,0.3110636203942715,0.3110636203942715,1762.8106728609682,1762.8106728609682,4166.003513260276,4166.003513260276,0.0,0.0,False
2.76,42.00744392943277,15.203888580137292,0.3048909569619745,0.6916127550856976,-0.08184390069878275,0.4266758673687654,0.32149079071070796,0.32149079071070796,0.3122541496776171,0.3122541496776171,1872.0260436442516,1872.0260436442516,3904.087070924239,3904.087070924239,0.0,0.0,False
2.77,42.15949535337159,15.206399245721624,0.3117466215356323,0.6792058299043144,-0.07740175389743305,0.46088547649410927,0.3209503223313706,0.3209503223313706,0.31316532497372507,0.31316532497372507,1990.9290870984696,1990.9290870984696,3703.6285057804885,3703.6285057804885,0.0,0.0,False
2.78,42.31157195357704,15.208921794376394,0.31847059482589185,0.6654457102797924,-0.07264224936441882,0.4902707585064355,0.320375894944696,0.320375894944696,0.3138654952680598,0.3138654952680598,2117.3031121668873,2117.3031121668873,3549.5910410268493,3549.5910410268493,0.0,0.0,False
2.79,42.46367379300128,15.211445553947494,0.32505403631280394,0.6512283282196928,-0.06761024153985824,0.5154803394467424,0.3197777120863184,0.3197777120863184,0.31440493810992226,0.31440493810992226,2248.903341009958,2248.903341009958,3430.913615817106,3430.913615817106,0.0,0.0,False
2.8,42.615800841795014,15.213962524323106,0.33149589365915044,0.6372248429936049,-0.0623448801681651,0.5370152817598655,0.31916578402325246,0.31916578402325246,0.31482067512697504,0.31482067512697504,2383.5275148844617,2383.5275148844617,3339.4514720654956,3339.4514720654956,0.0,0.0,False
2.81,42.76795300273018,15.216467852911794,0.3377943312831234,0.6216377035781779,-0.056886999537450175,0.5531332082865047,0.3185497952584788,0.3185497952584788,0.31524027331925475,0.31524027331925475,2519.0450431346635,2519.0450431346635,3247.139869763959,3247.139869763959,0.0,0.0,False
2.82,42.9201302030234,15.21897520589885,0.3439183196131114,0.6028839043346634,-0.05130490819219541,0.5623792275120706,0.3179405655790518,0.3179405655790518,0.31621502642658184,0.31621502642658184,2653.075572608604,2653.075572608604,3032.6941861519995,3032.6941861519995,0.0,0.0,False
2.83,43.072332626221765,15.221518059110412,0.34984701514355837,0.5825504124339713,-0.04565691873933407,0.5663002986228094,0.31734895083001424,0.31734895083001424,0.31784122780983187,0.31784122780983187,2783.23081739687,2783.23081739687,2674.9298818369916,2674.9298818369916,0.0,0.0,False
2.84,43.22456077458173,15.224123442172584,0.3555610566470812,0.5597321455013469,-0.039999064690703336,0.5641716540991643,0.31678374206945975,0.31678374206945975,0.3198253673104422,0.3198253673104422,2907.576744718858,2907.576744718858,2238.4191917027197,2238.4191917027197,0.0,0.0,False
2.85,43.37681534131785,15.226802225357085,0.36102933834856266,0.5332424972969892,-0.03439681065599765,0.5550700135314484,0.31625244688144366,0.31625244688144366,0.32183652481551317,0.32183652481551317,3024.461686082398,3024.461686082398,1795.964540587106,1795.964540587106,0.0,0.0,False
2.86,43.52909705442686,15.229551339404033,0.36621176308185527,0.5025352923935673,-0.028921913153187824,0.5387187065609818,0.3157617742178624,0.3157617742178624,0.32364391075641624,0.32364391075641624,3132.409672070278,3132.409672070278,1398.3396335884302,1398.3396335884302,0.0,0.0,False
2.87,43.68140656515202,15.23235946861805,0.37106654547956,0.4677950877653964,-0.02364518801306914,0.51555831206086,0.31531722762517134,0.31531722762517134,0.3251330735400435,0.3251330735400435,3230.2099224623094,3230.2099224623094,1070.7238211904323,1070.7238211904323,0.0,0.0,False
2.88,43.83374439208575,15.235212088799873,0.37555647018172916,0.42970367711480023,-0.018630367290335893,0.48651907614455703,0.3149224642023823,0.3149224642023823,0.32627417643196543,0.32627417643196543,3317.0578754758994,3317.0578754758994,819.6811849676078,819.6811849676078,0.0,0.0,False
2.89,43.98611090645647,15.238094618345968,0.3796524736988392,0.38916934645243956,-0.01393054444628939,0.4527593176146634,0.31457896808463276,0.31457896808463276,0.327083797611627,0.327083797611627,3392.627021380796,3392.627021380796,641.5645254420676,641.5645254420676,0.0,0.0,False
2.9,44.13850634000703,15.24099387573397,0.3833348563601531,0.3471321164169773,-0.0095869244523591,0.4154739004209652,0.3142861738696571,0.3142861738696571,0.3275968703505746,0.3275968703505746,3457.041748675436,3457.041748675436,528.6885228735894,528.6885228735894,0.0,0.0,False
2.91,44.29093080157399,15.243898470584357,0.3865930113695016,0.30445967224705917,-0.005629057942168411,0.37578705765576714,0.3140419000243093,0.3140419000243093,0.32785122841185854,0.32785122841185854,3510.7819946519535,3510.7819946519535,472.72974939112424,472.72974939112424,0.0,0.0,False
2.92,44.44338429470088,15.246798697981754,0.3894244692714549,0.2619092586457941,-0.0020758105174573274,0.3347078517105414,0.31384288137566596,0.31384288137566596,0.32788147185972794,0.32788147185972794,3554.566097353492,3554.566097353492,466.0761908598576,466.0761908598576,0.0,0.0,False
2.93,44.59586673329902,15.249686295642173,0.39183376254679075,0.2201252524737633,0.0010634202295240426,0.2931210291780698,0.31368524364832867,0.31368524364832867,0.3277179484352104,0.3277179484352104,3589.246397367696,3589.246397367696,502.05134425371443,502.05134425371443,0.0,0.0,False
2.94,44.74837795495032,15.252554230323145,0.3938313475741661,0.17965026707690593,0.003787484490736454,0.25179290987393493,0.31356485071323975,0.31356485071323975,0.3273877138591596,0.3273877138591596,3615.732843087258,3615.732843087258,574.7029509848911,574.7029509848911,0.0,0.0,False
2.95,44.90091773243461,15.255396557214723,0.3954326518867186,0.1409378555458068,0.006102343258390796,0.21138090058188422,0.31347752350113217,0.31347752350113217,0.32691574287268055,0.32691574287268055,3634.9448297509257,3634.9448297509257,678.5365680102828,678.5365680102828,0.0,0.0,False
2.96,45.05348578417151,15.258208339097909,0.3966572359041761,0.1043624033045388,0.008020023195654724,0.17244197574884162,0.3134191632471683,0.3134191632471683,0.32632572434445295,0.32632572434445295,3647.7840856229805,3647.7840856229805,808.3406442203544,808.3406442203544,0.0,0.0,False
2.97,45.20608178403512,15.260985597153852,0.3975280371815739,0.07022586583877023,0.00955764661647701,0.13543925400690063,0.3133858175743579,0.3133858175743579,0.32564036336140917,0.32564036336140917,3655.120133641264,3655.120133641264,959.1200604899864,959.1200604899864,0.0,0.0,False
2.98,45.35870537073391,15.263725270104091,0.3980706708841887,0.03876250283313707,0.010736520203651548,0.10074732411019635,0.3133737190919805,0.3133737190919805,0.32488134325159956,0.32488134325159956,3657.781799764299,3657.781799764299,1126.1044846480995,1126.1044846480995,0.0,0.0,False
2.99,45.51135615676431,15.266425168439255,0.398312772929175,0.010142856086738622,0.011581274560095632,0.06865722019421099,0.3133793136522406,0.3133793136522406,0.324069129010238,0.324069129010238,3656.550996507074,3656.550996507074,1304.791617747646,1304.791617747646,0.0,0.0,False
3.0,45.66403373685989,15.269083919023597,0.3982833827610483,-0.015522206194688798,0.012119054529333822,0.03938167370319132,0.31339928521756444,0.31339928521756444,0.32322274235897763,0.32322274235897763,3652.157252135827,3652.157252135827,1490.9966810249243,1490.9966810249243,0.0,0.0,False
3.01,45.816737695838654,15.271700900464195,0.3980123685594154,-0.03817701921482546,0.01237876467069107,0.013060911255593773,0.3134305782739868,0.3134305782739868,0.32235957651416,0.32235957651416,3645.272779722909,3645.272779722909,1680.8931668848093,1680.8931668848093,0.0,0.0,False
3.02,45.969467615768195,15.274276171785402,0.3975298995348188,-0.057816184939617564,0.012390375536059798,-0.010230997495853909,0.3134704163104807,0.3134704163104807,0.3214952733116591,0.3214952733116591,3636.5084116942435,3636.5084116942435,1871.0398714349985,1871.0398714349985,0.0,0.0,False
3.03,46.12222308239629,15.276810397302718,0.3968659694632888,-0.07447928706553436,0.012184295635643192,-0.030479378826757417,0.3135163146810265,0.3135163146810265,0.3206436607588036,0.3206436607588036,3626.4107701741787,3626.4107701741787,2058.3946330632175,2058.3946330632175,0.0,0.0,False
3.04,46.27500369082173,15.279304770147654,0.3960499741295008,-0.08824542172875094,0.011790812319091036,-0.04772196391705706,0.31356608690406057,0.31356608690406057,0.3198167399131966,0.3198167399131966,3615.460881106678,3615.460881106678,2240.3172190967534,2240.3172190967534,0.0,0.0,False
3.05,46.42780905040147,15.281760936273837,0.3951103437390879,-0.09922769578872781,0.01123960297141038,-0.062041844283990975,0.3136178443213729,0.3136178443213729,0.31902470923941434,0.31902470923941434,3604.074249297964,3604.074249297964,2414.563967328849,2414.563967328849,0.0,0.0,False
3.06,46.580638788905944,15.284180920250893,0.3940742299972415,-0.10756781241700566,0.010559316290440506,-0.07356052211206683,0.31366998967168436,0.31366998967168436,0.31827601705418085,0.31827601705418085,3592.6022722294447,3592.6022722294447,2579.2762480802166,2579.2762480802166,0.0,0.0,False
3.07,46.733492555945176,15.286567053792211,0.39296724651677933,-0.11343083200607602,0.009777222085611187,-0.08243117281543264,0.3137212054647059,0.3137212054647059,0.31757743546715855,0.31757743546715855,3581.334797764708,3581.334797764708,2732.9641972251216,2732.9641972251216,0.0,0.0,False
3.08,46.88637002569706,15.28892190773502,0.39181326046695186,-0.11700017214437076,0.00891892700280399,-0.08883221044279346,0.3137704381393679,0.3137704381393679,0.3169341512534904,0.3169341512534904,3570.503609339067,3570.503609339067,2874.486724232117,2874.486724232117,0.0,0.0,False
3.09,47.039270898975,15.291248228043461,0.39063423282576487,-0.11847289370494113,0.008008152783452413,-0.09296122554573077,0.31381687895613386,0.31381687895613386,0.3163498702334445,0.3163498702334445,3560.286629650554,3560.286629650554,3003.0285486422094,3003.0285486422094,0.0,0.0,False
3.1,47.192194904677706,15.293548876294237,0.3894501041886754,-0.1180553086404487,0.007066573055064587,-0.09502934869717297,0.31385994248759147,0.31385994248759147,0.3158269322450697,0.3158269322450697,3550.81265272988,3550.81265272988,3118.0749060846715,3118.0749060846715,0.0,0.0,False
3.11,47.345141800667896,15.295826775005027,0.3882787227751631,-0.11595893647872088,0.006113704187911304,-0.09525607932646478,0.3138992434790161,0.3138992434790161,0.3153664339857592,0.3153664339857592,3542.1664346164616,3542.1664346164616,3219.3845231329797,3219.3845231329797,0.0,0.0,False
3.12,47.498111374129394,15.298084858068494,0.3871358110420257,-0.11239682918034241,0.005166845416193317,-0.09386460769968422,0.3139345727681815,0.3139345727681815,0.31496835708982196,0.31496835708982196,3534.3939910000768,3534.3939910000768,3306.961440239172,3306.961440239172,0.0,0.0,False
3.13,47.65110344145506,15.300326026458253,0.38603496715005886,-0.10758027718882118,0.004241063198486028,-0.09107764706235788,0.31396587288184186,0.31396587288184186,0.31463169891829307,0.31463169891829307,3527.507965994795,3527.507965994795,3381.0262379755286,3381.0262379755286,0.0,0.0,False
3.14,47.80411784771843,15.302553109279959,0.3849876974354031,-0.10171590296872944,0.003349214672761556,-0.08711378295932433,0.31399321385951384,0.31399321385951384,0.3143546037040351,0.3143546037040351,3521.492950906958,3521.492950906958,3441.9871851122775,3441.9871851122775,0.0,0.0,False
3.15,47.95715446578244,15.304768830154165,0.3840034760051095,-0.09500314215415467,0.002502005037722774,-0.08218433757724222,0.31401676978799087,0.31401676978799087,0.3141344919172571,0.3141344919172571,3516.310646642012,3516.310646642012,3490.4117782034373,3490.4117782034373,0.0,0.0,False
3.16,48.11021319509842,15.306975778839597,0.3830898276040752,-0.0876321067615282,0.0017080737556950606,-0.07649073872891225,0.31403679645962934,0.31403679645962934,0.3139681859755789,0.3139681859755789,3511.9047788815483,3511.9047788815483,3526.999085372644,3526.999085372644,0.0,0.0,False
3.17,48.26329396024685,15.309176387937343,0.3822524299817253,-0.07978181987810874,0.0009741046129285085,-0.07022237592024477,0.31405361049383806,0.31405361049383806,0.3138520306988109,0.3138520306988109,3508.2056913556294,3508.2056913556294,3552.553246261605,3552.553246261605,0.0,0.0,False
3.18,48.41639670926969,15.3113729144587,0.38149523211505254,-0.07161880688760734,0.0003049548800328807,-0.06355491987272129,0.31406757018623566,0.31406757018623566,0.31378200718620064,0.31378200718620064,3505.134559028159,3505.134559028159,3567.958419035863,3567.958419035863,0.0,0.0,False
3.19,48.56952141184156,15.313567425991216,0.38082058481278935,-0.06329602465574256,-0.0002962009228084541,-0.05664907692968211,0.31407905827628935,0.31407905827628935,0.3137538390626565,0.3137538390626565,3502.607179216347,3502.607179216347,3574.155406215568,3574.155406215568,0.0,0.0,False
3.2,48.72266805732439,15.315761791159353,0.380229380426546,-0.05495210715472927,-0.0008277168453433384,-0.04964974592527397,0.3140884667545473,0.3140884667545473,0.3137630902941995,0.3137630902941995,3500.5373139995922,3500.5373139995922,3572.120135276109,3572.120135276109,0.0,0.0,False
3.21,48.87583665274678,15.317957674046262,0.37972119862191306,-0.046710903721170746,-0.001289314761862076,-0.0426855422819204,0.31409618376693615,0.31409618376693615,0.313805254008089,0.313805254008089,3498.8395712740494,3498.8395712740494,3562.844118220422,3562.844118220422,0.0,0.0,False
3.22,49.02902722074579,15.320156532222166,0.37929445540942347,-0.03868128447151718,-0.001681920548926244,-0.035868652247678455,0.31410258261740975,0.31410258261740975,0.3138758319678187,0.3138758319678187,3497.4318241698575,3497.4318241698575,3547.3169670798875,3547.3169670798875,0.0,0.0,False
3.23,49.182239797505645,15.322359618010978,0.3789465528960059,-0.030957186294349768,-0.0020075002977271205,-0.029294979199288633,0.3141080128222181,0.3141080128222181,0.3139704045465179,0.3139704045465179,3496.237179112017,3496.237179112017,3526.51099976606,3526.51099976606,0.0,0.0,False
3.24,49.33547443072373,15.324567982620065,0.3786740274867209,-0.02361787224913343,-0.002268899290179939,-0.023044543724798684,0.31411279312934287,0.31411279312934287,0.31408469121385596,0.31408469121385596,3495.185511544572,3495.185511544572,3501.367932951692,3501.367932951692,0.0,0.0,False
3.25,49.488731177630484,15.326782482757507,0.3784726945392692,-0.016728377076200788,-0.0024696860867986677,-0.017182099664262273,0.3141172063849302,0.3141172063849302,0.3142146017014148,0.3142146017014148,3494.2145953153636,3494.2145953153636,3472.787625688748,3472.787625688748,0.0,0.0,False
3.26,49.6420101030866,15.329003789366318,0.37833778774558835,-0.01034011181193024,-0.0026140037009622086,-0.011757929332132358,0.31412149610430595,0.31412149610430595,0.3143562781401059,0.3143562781401059,3493.270857052694,3493.270857052694,3441.618809176702,3441.618809176702,0.0,0.0,False
3.27,49.795311277776435,15.331232398114947,0.3782640917819367,-0.00449160115588625,-0.002706429473713439,-0.006808782677545547,0.3141258645876496,0.3141258645876496,0.314506128571282,0.314506128571282,3492.3097907170973,3492.3097907170973,3408.6517143179594,3408.6517143179594,0.0,0.0,False
3.28,49.94863477651373,15.333468641297491,0.3782460670277996,0.0007906717968536144,-0.002751844920154949,-0.002358927070150502,0.31413047240890346,0.31413047240890346,0.31466085232170293,0.31466085232170293,3491.2960700412423,3491.2960700412423,3374.6124892253583,3374.6124892253583,0.0,0.0,False
3.29,50.10198067667202,15.335712700814677,0.3782779654018684,0.005491337613755722,-0.0027553164963875824,0.0015787233537159925,0.31413543910022357,0.31413543910022357,0.3148174578025695,0.3148174578025695,3490.2033979508183,3490.2033979508183,3340.1592834347184,3340.1592834347184,0.0,0.0,False
3.3,50.25534905674894,15.337964621927176,0.37835393659781785,0.009605152080246392,-0.0027219879375460923,0.005001427364018028,0.3141408448525213,0.3141408448525213,0.3149732733456983,0.3149732733456983,3489.014132445316,3489.014132445316,3305.879863946377,3305.879863946377,0.0,0.0,False
3.31,50.408739995070746,15.3402243274955,0.37846812422169523,0.01313596833879586,-0.002656984544846243,0.007915411255249461,0.31414673305474844,0.31414673305474844,0.3151259517268865,0.3151259517268865,3487.718727955347,3487.718727955347,3272.290620084971,3272.290620084971,0.0,0.0,False
3.32,50.56215356864052,15.34249163244518,0.37861475153494356,0.016095688948045132,-0.002565329554020354,0.010334661579065294,0.314153113499924,0.314153113499924,0.31527346904897907,0.31527346904897907,3486.315030016729,3486.315030016729,3239.836809224608,3239.836809224608,0.0,0.0,False
3.33,50.71558985213122,15.344766258221428,0.37878819669130304,0.018503215359120008,-0.002451872499824146,0.012279736357811573,0.31415996609394553,0.31415996609394553,0.31541411866649405,0.31541411866649405,3484.8074593319866,3484.8074593319866,3208.893893371313,3208.893893371313,0.0,0.0,False
3.34,50.869048917022305,15.34704784702364,0.3789830575213811,0.020383410414598513,-0.002321229301642925,0.013776612348285172,0.31416724491348524,0.31416724491348524,0.31554650083128216,0.31554650083128216,3483.2061190332497,3483.2061190332497,3179.7698171179277,3179.7698171179277,0.0,0.0,False
3.35,51.022530830876846,15.349335975636409,0.3791942060651811,0.021766087564990835,-0.0021777336333246257,0.014855583178303806,0.31417488247126163,0.31417488247126163,0.3156695087259928,0.3156695087259928,3481.5258563224447,3481.5258563224447,3152.7080802815854,3152.7080802815854,0.0,0.0,False
3.36,51.176035656754244,15.351630168699854,0.37941683318031527,0.022685038598137558,-0.0020253990055183846,0.015550220521031529,0.3141827940603082,0.3141827940603082,0.31578231153048614,0.31578231153048614,3479.7853067322017,3479.7853067322017,3127.891463293053,3127.891463293053,0.0,0.0,False
3.37,51.32956345275233,15.353929911287512,0.37964648366222803,0.02317710981520198,-0.0018678908799405892,0.015896407936182973,0.314190882063112,0.314190882063112,0.3158843351371068,0.3158843351371068,3478.005946115359,3478.005946115359,3105.4462698365105,3105.4462698365105,0.0,0.0,False
3.38,51.483114271671234,15.356234660684661,0.3798790824030283,0.023281334786004675,-0.001708508050768275,0.015931454620124828,0.31419904012632166,0.31419904012632166,0.3159752410952731,0.3159752410952731,3476.211172209238,3476.211172209238,3085.446959039925,3085.446959039925,0.0,0.0,False
3.39,51.6366881607908,15.358543857283484,0.3801109521881826,0.023038130095919852,-0.0015501724671739936,0.015693294089844698,0.31420715711678837,0.31420715711678837,0.31605490432537975,0.31605490432537975,3474.425434306562,3474.425434306562,3067.9210484164587,3067.9210484164587,0.0,0.0,False
3.4,51.79028516175219,15.36085693453338,0.38033882378623435,0.02248855887267787,-0.0013954266310815223,0.015219770794874658,0.31421512078967356,0.31421512078967356,0.31612339009779544,0.31612339009779544,3472.6734262718196,3472.6734262718196,3052.8541784850063,3052.8541784850063,0.0,0.0,False
3.41,51.94390531053411,15.363173327905463,0.3805598390269337,0.02167366536721676,-0.0012464376836166164,0.014548015817678605,0.31422282111399463,0.31422282111399463,0.3161809307258832,0.3161809307258832,3470.979354921184,3470.979354921184,3040.1952403056966,3040.1952403056966,0.0,0.0,False
3.42,52.097548637513654,15.365492482848994,0.3807715475888249,0.020633882468145914,-0.0011050072904417712,0.013713911193355539,0.3142301532149957,0.3142301532149957,0.3162279023735307,0.3162279023735307,3469.3662927009495,3469.3662927009495,3029.861477823247,3029.861477823247,0.0,0.0,False
3.43,52.25121516760167,15.367813861734733,0.3809718982296895,0.019408512761540413,-0.0009725864481439096,0.012751640956207493,0.314237019905956,0.314237019905956,0.31626480232861676,0.31626480232861676,3467.855620689687,3467.855620689687,3021.743487704317,3021.743487704317,0.0,0.0,False
3.44,52.40490492044249,15.370136949795324,0.38115922519356576,0.018035282611100437,-0.0008502943590290422,0.011693325802489777,0.3142433337942787,0.3142433337942787,0.3162922270450064,0.3162922270450064,3466.466565258687,3466.466565258687,3015.7100500985903,3015.7100500985903,0.0,0.0,False
3.45,52.55861791066814,15.372461260086467,0.38133223051768456,0.0165499677302335,-0.0007389405580377898,0.010568737240940408,0.31424901895783025,0.31424901895783025,0.31631085120781116,0.31631085120781116,3465.2158292773483,3465.2158292773483,3011.612734281548,3011.612734281548,0.0,0.0,False
3.46,52.71235414819741,15.374786337504071,0.38148996294291915,0.014986087847193307,-0.0006390495210597612,0.00940508627811751,0.31425401219740884,0.31425401219740884,0.31632140803043474,0.31632140803043474,3464.117316570059,3464.117316570059,3009.290233304361,3009.290233304361,0.0,0.0,False
3.47,52.86611363857067,15.377111761902581,0.3816317941035503,0.013374667324965917,-0.0005508870368085093,0.008226881044422806,0.3142582638798614,0.3142582638798614,0.3163246709478769,0.3163246709478769,3463.181946430498,3463.181946430498,3008.5723914670816,3008.5723914670816,0.0,0.0,False
3.48,53.01989638331137,15.37943715036757,0.3817573926375977,0.011744057985382677,-0.00047448768284466064,0.007055847297339338,0.3142617383937065,0.3142617383937065,0.31632143682934183,0.31632143682934183,3462.4175533845682,3462.4175533845682,3009.283897544801,3009.283897544801,0.0,0.0,False
3.49,53.17370238030652,15.381762158702296,0.38186669681891866,0.01011981989675872,-0.00040968280864925067,0.005910905427763501,0.3142644142451606,0.3142644142451606,0.3163125107947383,0.3163125107947383,3461.82886606467,3461.82886606467,3011.2476251575727,3011.2476251575727,0.0,0.0,False
3.5,53.32753162419821,15.38408648219263,0.38195988626789557,0.008524655509825261,-0.0003561284933354405,0.004808197429186942,0.3142662838272382,0.3142662838272382,0.3162986926844253,0.3162986926844253,3461.417558007599,3461.417558007599,3014.28760942644,3014.28760942644,0.0,0.0,False
3.51,53.48138410677947,15.38640985571825,0.38203735324997123,0.006978392260463454,-0.00031333301127325046,0.003761157253032147,0.3142673528981485,0.3142673528981485,0.3162807651997216,0.3162807651997216,3461.1823624073336,3461.1823624073336,3018.231656061253,3018.231656061253,0.0,0.0,False
3.52,53.63525981738843,15.388732053279853,0.3820996740215564,0.005498008591647087,-0.00028068340436794006,0.0027806180514340093,0.3142676398076104,0.3142676398076104,0.3162594837033625,0.3162594837033625,3461.119242325713,3461.119242325713,3022.9135852602562,3022.9135852602562,0.0,0.0,False
3.53,53.78915874329488,15.391052887013199,0.38214758063191884,0.004097698272389079,-0.00025747082391030406,0.0018749499859111423,0.31426717451105574,0.31426717451105574,0.31623556764428,0.31623556764428,3461.2216075677416,3461.2216075677416,3028.1751182584003,3028.1751182584003,0.0,0.0,False
3.54,53.943080870074866,15.393372205760164,0.38218193353841484,0.0027889678993082098,-0.00024291436689032964,0.0010502225416282728,0.31426599741204997,0.31426599741204997,0.31620969354978135,0.31620969354978135,3461.4805693490102,3461.4805693490102,3033.8674190481074,3033.8674190481074,0.0,0.0,False
3.55,54.097026181968985,15.39568989326586,0.38220369534162457,0.001580762547468961,-0.00023618319066700603,0.0003103856176675445,0.31426415807277164,0.31426415807277164,0.31618248951031563,0.31618248951031563,3461.885223990243,3461.885223990243,3039.852307730564,3039.852307730564,0.0,0.0,False
3.56,54.25099466222115,15.39800586606877,0.3822139058972996,0.00047961468212590194,-0.00023641674529256153,-0.0003425359500883468,0.31426171383113727,0.31426171383113727,0.3161545310674308,0.3161545310674308,3462.4229571498045,3462.4229571498045,3046.0031651652275,3046.0031651652275,0.0,0.0,False
3.57,54.40498629339486,15.400320071147682,0.38221365901409954,-0.0005101883572509243,-0.00024274301411112976,-0.0009082393484238481,0.3142587283612519,0.3142587283612519,0.31612633840407284,0.31612633840407284,3463.0797605245843,3463.0797605245843,3052.2055511039794,3052.2055511039794,0.0,0.0,False
3.58,54.55900105766517,15.402632483386089,0.3822040809004054,-0.001386422743714725,-0.00025429470012973594,-0.0013879366852098415,0.31425527021143695,0.31425527021143695,0.31609837472786156,0.31609837472786156,3463.8405534838735,3463.8405534838735,3058.357559870459,3058.357559870459,0.0,0.0,False
3.59,54.71303893708438,15.404943102910378,0.38218631048045126,-0.0021487365806069554,-0.00027022333785158345,-0.0017841478063707822,0.3142514113512105,0.3142514113512105,0.31607104573219896,0.31607104573219896,3464.6895027336964,3464.6895027336964,3064.3699389162316,3064.3699389162316,0.0,0.0,False
3.6,54.86709991382092,15.407251952354015,0.38216148165995123,-0.002798452198815946,-0.00028971134763366285,-0.0021004965256115793,0.3142472257554043,0.3142472257554043,0.31604470001676555,0.31604470001676555,3465.6103338110543,3465.6103338110543,3070.1659963115835,3070.1659963115835,0.0,0.0,False
3.61,55.02118397037058,15.409559074095164,0.3821307075845664,-0.003338365848904248,-0.0003119820821454567,-0.0023415132764655075,0.3142427880501777,0.3142427880501777,0.31601963034792424,0.31601963034792424,3466.5866289609116,3466.5866289609116,3075.6813234566703,3075.6813234566703,0.0,0.0,False
3.62,55.17529108974015,15.411864527510415,0.38209506690112854,-0.0037725479562515903,-0.00033630794221131173,-0.002512446720330244,0.3142381722421253,0.3142381722421253,0.31599607564050536,0.31599607564050536,3467.602106732437,3467.602106732437,3080.8633590888244,3080.8633590888244,0.0,0.0,False
3.63,55.329421255604,15.414168386282379,0.3820555920016257,-0.004106146752579366,-0.000362016662338843,-0.0026190863839036494,0.31423345054806356,0.31423345054806356,0.315974223545145,0.315974223545145,3468.640879426019,3468.640879426019,3085.6708200681073,3085.6708200681073,0.0,0.0,False
